 avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity
0.430909090909,0.136363636364,0.7,-0.208333333333,-0.5,-0.1
0.315112160567,0.1,1.0,-0.375,-0.5,-0.25
0.334564393939,0.1,0.8,-0.317083333333,-0.5,-0.1
0.301420454545,0.1,0.5,-0.119047619048,-0.166666666667,-0.0714285714286
0.333874458874,0.1,1.0,-0.33125,-1.0,-0.05
0.367459893048,0.0333333333333,1.0,-0.241005291005,-0.6,-0.05
0.358333333333,0.0333333333333,0.5,0.0,0.0,0.0
0.297124703254,0.0333333333333,0.75,-0.25,-0.25,-0.25
0.406552538371,0.136363636364,0.7,-0.410227272727,-1.0,-0.1
0.85,0.7,1.0,-0.295833333333,-0.4,-0.05
0.366520562771,0.1,0.7,-0.234259259259,-0.6,-0.05
0.359363344988,0.05,1.0,-0.256018518519,-0.5,-0.05
0.321717171717,0.136363636364,0.8,0.0,0.0,0.0
0.401498357964,0.0625,1.0,-0.247222222222,-0.5,-0.1
0.52,0.5,0.6,-0.147916666667,-0.2,-0.1
0.283941058941,0.1,0.5,-0.34,-0.4,-0.1
0.516,0.16,0.85,-0.8,-0.8,-0.8
0.178787878788,0.1,0.3,-0.125,-0.125,-0.125
0.312857142857,0.1,0.5,0.0,0.0,0.0
0.364187327824,0.1,0.6,-0.445,-0.7,-0.2
0.693939393939,0.25,1.0,-0.585185185185,-1.0,-0.155555555556
0.429134817563,0.1,1.0,-0.234814814815,-0.5,-0.05
0.26303030303,0.1,0.5,-0.255555555556,-0.3,-0.166666666667
0.336735064935,0.136363636364,0.8,-0.269717261905,-0.4,-0.178571428571
0.366666666667,0.1,0.5,-0.3125,-0.4,-0.2
0.30295544733,0.1,0.5,-0.354497354497,-0.6,-0.0714285714286
0.435918351408,0.0625,1.0,-0.290666666667,-1.0,-0.05
0.411764460439,0.1,1.0,-0.21858974359,-0.5,-0.05
0.347809617918,0.0625,0.7,-0.228819444444,-0.388888888889,-0.1
0.402066115702,0.136363636364,0.85,-0.483333333333,-0.8,-0.166666666667
0.394583333333,0.0625,0.5,-0.116666666667,-0.133333333333,-0.1
0.430938340938,0.1,1.0,-0.244230769231,-0.5,-0.05
0.6875,0.375,1.0,-0.285714285714,-0.5,-0.0714285714286
0.341666666667,0.1,0.6,-0.325,-0.4,-0.25
0.359090909091,0.136363636364,0.5,-0.388095238095,-0.8,-0.1
0.412172272172,0.1,1.0,-0.212239583333,-0.5,-0.05
0.364285714286,0.1,1.0,-0.1,-0.1,-0.1
0.308383838384,0.136363636364,0.4,-0.194444444444,-0.2,-0.166666666667
0.253787878788,0.136363636364,0.375,-0.348333333333,-0.8,-0.166666666667
0.271338383838,0.05,0.7,-0.25,-0.5,-0.05
0.3,0.05,0.8,-0.54,-1.0,-0.3
0.405828463203,0.0333333333333,1.0,-0.208035714286,-0.5,-0.05
0.248333333333,0.0333333333333,0.7,-0.427777777778,-0.7,-0.155555555556
0.409728234728,0.0333333333333,1.0,-0.287962962963,-0.5,-0.1
0.727840909091,0.0625,1.0,0.0,0.0,0.0
0.322634830447,0.05,1.0,-0.399458333333,-0.8,-0.1
0.380637544274,0.136363636364,0.5,-0.25,-0.25,-0.25
0.428070175439,0.1,0.6,-0.343315018315,-0.6,-0.0714285714286
0.374242424242,0.136363636364,0.8,-0.452380952381,-1.0,-0.166666666667
0.356565656566,0.1,0.6,-0.216666666667,-0.4,-0.125
0.399668911336,0.05,0.8,-0.253333333333,-0.6,-0.1
0.271420454545,0.1,0.7,-0.166666666667,-0.166666666667,-0.166666666667
0.414194577352,0.136363636364,0.8,-0.297916666667,-0.5,-0.125
0.362506764069,0.136363636364,0.5,-0.353333333333,-0.5,-0.166666666667
0.422121212121,0.0333333333333,1.0,-0.33858974359,-0.6,-0.1
0.461111111111,0.25,1.0,-0.166666666667,-0.25,-0.125
0.428386793929,0.1,1.0,-0.325208333333,-0.9,-0.05
0.421399513728,0.1,1.0,-0.21,-0.5,-0.05
0.344050802139,0.0625,1.0,-0.20625,-0.3,-0.1
0.34908008658,0.0333333333333,1.0,-0.3625,-1.0,-0.0833333333333
0.412962962963,0.1,0.8,-0.24375,-0.6,-0.125
0.33437323546,0.05,0.6,-0.229100529101,-0.5,-0.1
0.303428571429,0.1,0.6,-0.251785714286,-0.5,-0.1
0.318158143939,0.0333333333333,0.8,-0.227579365079,-0.6,-0.1
0.411137775268,0.136363636364,0.85,-0.1,-0.1,-0.1
0.162836700337,0.05,0.5,-0.210515873016,-0.5,-0.025
0.338528138528,0.0333333333333,0.6,-0.269444444444,-0.7,-0.1
0.381821273964,0.1,1.0,-0.227380952381,-0.5,-0.0714285714286
0.05,0.0333333333333,0.1,0.0,0.0,0.0
0.333818027211,0.0625,0.7,-0.181111111111,-0.4,-0.1
0.504214876033,0.136363636364,1.0,-0.33612745098,-0.6,-0.1
0.401201562665,0.1,1.0,-0.247058823529,-0.5,-0.05
0.370163457232,0.1,0.8,-0.141071428571,-0.3,-0.0125
0.420539579468,0.05,0.9,-0.258333333333,-0.5,-0.05
0.345238095238,0.05,0.6,-0.0916666666667,-0.125,-0.05
0.418333333333,0.2,0.7,-0.35,-1.0,-0.05
0.29641825229,0.0333333333333,0.85,-0.313888888889,-0.8,-0.05
0.352426470588,0.0333333333333,0.9,-0.214035087719,-0.6,-0.05
0.413913571808,0.05,1.0,-0.278826530612,-1.0,-0.05
0.380351239669,0.1,0.8,-0.5875,-1.0,-0.125
0.242424242424,0.1,0.433333333333,-0.071875,-0.1875,-0.0333333333333
0.339285714286,0.1,0.6,-0.168518518519,-0.25,-0.1
0.615714285714,0.1,1.0,-0.406481481481,-0.75,-0.155555555556
0.28,0.1,0.5,-0.2,-0.3,-0.1
0.207575757576,0.136363636364,0.5,-0.385714285714,-0.7,-0.0714285714286
0.227272727273,0.1,0.5,-0.15625,-0.2,-0.1
0.347048678272,0.0625,1.0,-0.243055555556,-0.6,-0.05
0.519480519481,0.136363636364,0.9,-0.340277777778,-0.6,-0.25
0.414022232911,0.1,1.0,-0.213461538462,-0.5,-0.05
0.315647804576,0.0333333333333,0.75,-0.25,-0.25,-0.25
0.425672824828,0.1,1.0,-0.230753968254,-0.5,-0.05
0.344128787879,0.0333333333333,1.0,-0.113492063492,-0.155555555556,-0.0714285714286
0.366161616162,0.05,1.0,-0.367901234568,-0.7,-0.155555555556
0.328844942936,0.05,0.85,-0.197445436508,-0.7,-0.05
0.361428571429,0.1,0.6,-0.139583333333,-0.166666666667,-0.1
0.342765567766,0.1,0.6,-0.166666666667,-0.3,-0.1
0.452380952381,0.2,1.0,-0.276893939394,-0.8,-0.125
0.38449197861,0.1,0.8,-0.406666666667,-0.8,-0.25
0.699074074074,0.1,1.0,-0.246666666667,-0.666666666667,-0.125
0.54696969697,0.1,1.0,-0.330357142857,-0.8,-0.0125
0.318576978577,0.0333333333333,0.8,-0.189583333333,-0.5,-0.05
0.229626623377,0.1,0.5,-0.417857142857,-0.8,-0.125
0.457660455487,0.05,1.0,-0.250115740741,-0.6,-0.1
0.48961038961,0.1,1.0,-0.35,-1.0,-0.05
0.419237012987,0.05,0.8,-0.258333333333,-0.7,-0.05
0.322835497835,0.05,0.6,-0.472916666667,-0.6,-0.291666666667
0.217272727273,0.1,0.4,0.0,0.0,0.0
0.533333333333,0.4,0.8,-0.277777777778,-0.333333333333,-0.2
0.191666666667,0.1,0.5,-0.155555555556,-0.155555555556,-0.155555555556
0.4125,0.2,0.8,-0.466666666667,-0.7,-0.166666666667
0.407444359562,0.1,1.0,-0.24362745098,-0.5,-0.05
0.43321451598,0.1,1.0,-0.241946778711,-0.6,-0.05
0.379494949495,0.0333333333333,1.0,-0.125,-0.2,-0.05
0.458333333333,0.2,1.0,-0.209375,-0.5,-0.05
0.232386363636,0.1,0.5,-0.125,-0.125,-0.125
0.136363636364,0.136363636364,0.136363636364,0.0,0.0,0.0
0.307054730983,0.0625,0.6,-0.246527777778,-0.5,-0.05
0.500769230769,0.1,1.0,-0.312148148148,-0.6,-0.1
0.32303030303,0.136363636364,0.6,-0.15625,-0.4,-0.05
0.287925170068,0.1,0.5,-0.303517316017,-0.8,-0.00833333333333
0.369693034238,0.1,1.0,-0.226050420168,-0.5,-0.0714285714286
0.136363636364,0.136363636364,0.136363636364,-0.110416666667,-0.1875,-0.0333333333333
0.276666666667,0.2,0.4,-0.170833333333,-0.291666666667,-0.05
0.380519480519,0.2,0.7,-0.227579365079,-0.4,-0.05
0.309614845938,0.0625,0.75,-0.238888888889,-0.4,-0.1
0.621428571429,0.1,1.0,-0.2125,-0.3,-0.125
0.380918560606,0.136363636364,0.6,-0.247916666667,-0.6,-0.1
0.280631868132,0.0625,0.9,-0.108333333333,-0.2,-0.0333333333333
0.53,0.1,1.0,-0.368072916667,-1.0,-0.1
0.328713768116,0.0625,0.8,-0.367222222222,-1.0,-0.075
0.320833333333,0.1,0.5,-0.307589285714,-0.8,-0.1
0.260269360269,0.0333333333333,0.6,-0.25,-0.25,-0.25
0.429981601732,0.1,1.0,-0.231972789116,-0.9,-0.05
0.385714285714,0.2,0.5,-0.3125,-0.5,-0.125
0.491666666667,0.1,0.8,-0.4,-0.6,-0.2
0.4,0.1,0.5,-0.155555555556,-0.155555555556,-0.155555555556
0.457857142857,0.16,1.0,-0.436742424242,-1.0,-0.125
0.247665429808,0.0333333333333,0.55,-0.207142857143,-0.7,-0.125
0.621487603306,0.136363636364,1.0,0.0,0.0,0.0
0.45625,0.2,1.0,0.0,0.0,0.0
0.348286713287,0.0333333333333,0.8,-0.202380952381,-0.4,-0.05
0.338532555879,0.1,1.0,-0.291964285714,-0.75,-0.1
0.395292207792,0.05,1.0,-0.190277777778,-0.3,-0.1
0.481020733652,0.136363636364,1.0,-0.2125,-0.5,-0.025
0.41375,0.1,0.8,-0.257407407407,-0.5,-0.05
0.603076923077,0.1,1.0,-0.228571428571,-0.8,-0.0333333333333
0.371844821845,0.1,0.6,-0.26875,-0.6,-0.125
0.5,0.25,0.8,-0.233333333333,-0.3,-0.2
0.3,0.1,0.5,-0.275,-0.3,-0.25
0.394949494949,0.0333333333333,1.0,-0.116666666667,-0.2,-0.0333333333333
0.435416666667,0.1,0.75,-0.33125,-0.4,-0.125
0.372549019608,0.0625,0.7,-0.233744855967,-0.7,-0.05
0.347959183673,0.1,0.5,-0.1875,-0.1875,-0.1875
0.364437229437,0.1,1.0,-0.214772727273,-0.5,-0.05
0.395277701022,0.1,1.0,-0.19746031746,-0.5,-0.05
0.409776759189,0.05,1.0,-0.238839285714,-0.5,-0.05
0.56875,0.25,1.0,-0.245987654321,-0.6,-0.05
0.567857142857,0.1,1.0,-0.256666666667,-0.666666666667,-0.1
0.409090909091,0.1,1.0,-0.326666666667,-0.5,-0.166666666667
0.45,0.1,1.0,-0.312121212121,-0.5,-0.133333333333
0.381818181818,0.1,1.0,-0.45,-0.6,-0.1
0.426962388261,0.1,1.0,-0.3125,-0.8,-0.05
0.291608391608,0.0333333333333,0.8,-0.356666666667,-1.0,-0.05
0.411664904863,0.0625,1.0,-0.23875,-1.0,-0.05
0.342939393939,0.1,1.0,-0.2625,-0.5,-0.15
0.472765469824,0.136363636364,0.8,-0.414166666667,-0.8,-0.125
0.276772727273,0.1,0.5,-0.232638888889,-0.4,-0.125
0.280606060606,0.1,0.5,-0.283333333333,-0.4,-0.166666666667
0.564772727273,0.1,1.0,-0.3,-0.3,-0.3
0.362922077922,0.16,0.6,-0.126851851852,-0.155555555556,-0.1
0.399675324675,0.1,1.0,-0.282777777778,-0.5,-0.05
0.319642857143,0.1,0.5,-0.183333333333,-0.3125,-0.05
0.476876281613,0.136363636364,1.0,-0.151388888889,-0.1875,-0.1
0.359901960784,0.1,0.7,-0.123148148148,-0.2,-0.05
0.44649122807,0.05,1.0,-0.1,-0.1,-0.1
0.308712121212,0.0333333333333,0.6,-0.32,-0.75,-0.1
0.317045454545,0.1,1.0,-0.3825,-0.5,-0.3
0.417288961039,0.05,1.0,-0.267045454545,-0.8,-0.1
0.417424242424,0.136363636364,1.0,-0.39375,-0.8,-0.125
0.564285714286,0.25,1.0,-0.1,-0.1,-0.1
0.331432273866,0.0333333333333,1.0,-0.287249373434,-1.0,-0.0333333333333
0.399197860963,0.1,0.6,-0.1625,-0.2,-0.125
0.446866883117,0.136363636364,1.0,-0.35753968254,-0.5,-0.155555555556
0.387836850649,0.0333333333333,0.8,-0.418963675214,-0.7,-0.1
0.434375,0.2,0.7,-0.455555555556,-1.0,-0.166666666667
0.425975108225,0.1,1.0,-0.216071428571,-0.5,-0.05
0.428472222222,0.0625,1.0,-0.1225,-0.1875,-0.0333333333333
0.402600912601,0.1,1.0,-0.238392857143,-0.6,-0.05
0.358225108225,0.136363636364,0.7,-0.357638888889,-0.6,-0.166666666667
0.410908060194,0.1,1.0,-0.213461538462,-0.5,-0.05
0.377777777778,0.0333333333333,0.8,-0.23125,-0.375,-0.1
0.5,0.5,0.5,-0.551666666667,-1.0,-0.0333333333333
0.393932002956,0.136363636364,1.0,-0.216452991453,-0.4,-0.05
0.423365800866,0.1,1.0,-0.230952380952,-0.5,-0.05
0.431752718826,0.1,1.0,-0.225892857143,-0.5,-0.05
0.361755952381,0.0625,0.9,-0.246759259259,-0.8,-0.1
0.5,0.2,1.0,-0.1375,-0.15,-0.125
0.399633699634,0.1,0.833333333333,-0.264898989899,-0.5,-0.05
0.39898538961,0.1,1.0,-0.243192918193,-1.0,-0.1
0.330194805195,0.1,0.6,-0.251388888889,-0.4,-0.166666666667
0.441941143962,0.1,1.0,-0.252272727273,-0.5,-0.05
0.498376623377,0.136363636364,0.8,-0.125,-0.125,-0.125
0.592105263158,0.2,1.0,-0.0875,-0.125,-0.05
0.370519480519,0.1,1.0,-0.358680555556,-0.7,-0.125
0.4875,0.1,0.8,-0.283333333333,-0.4,-0.166666666667
0.388877788878,0.05,0.7,-0.339583333333,-0.5,-0.125
0.455303030303,0.05,1.0,-0.215509259259,-0.5,-0.1
0.416666666667,0.1,0.5,-0.383333333333,-0.7,-0.2
0.455137844612,0.1,1.0,-0.253472222222,-0.75,-0.1
0.281385281385,0.0333333333333,0.5,-0.341666666667,-0.6,-0.125
0.422326203209,0.1,1.0,-0.230357142857,-0.4,-0.1
0.331060606061,0.05,1.0,-0.347222222222,-1.0,-0.1
0.403361344538,0.1,1.0,-0.316666666667,-0.6,-0.05
0.443174603175,0.1,1.0,-0.166203703704,-0.1875,-0.155555555556
0.569907407407,0.1,1.0,-0.352777777778,-1.0,-0.05
0.227640692641,0.1,0.6,0.0,0.0,0.0
0.406277056277,0.1,1.0,-0.200694444444,-0.291666666667,-0.155555555556
0.37,0.1,0.5,-0.16123015873,-0.3125,-0.0714285714286
0.487896825397,0.1,0.85,-0.5,-0.5,-0.5
0.306154188948,0.1,1.0,-0.2671875,-0.8,-0.05
0.451923076923,0.0333333333333,1.0,-0.248148148148,-0.5,-0.1
0.380303030303,0.05,1.0,-0.433333333333,-0.7,-0.166666666667
0.334753787879,0.1,0.8,-0.377314814815,-0.625,-0.15
0.352483274301,0.136363636364,0.7,-0.4,-0.75,-0.1
0.337510822511,0.05,0.85,-0.192534722222,-0.6,-0.1
0.403125,0.1,0.9,-0.247916666667,-0.6,-0.1
0.308455988456,0.0333333333333,0.8,-0.205555555556,-0.4,-0.05
0.298776223776,0.1,0.6,-0.395079365079,-1.0,-0.1
0.112121212121,0.05,0.15,-0.657142857143,-1.0,-0.1
0.394891774892,0.1,1.0,-0.0714285714286,-0.0714285714286,-0.0714285714286
0.357857142857,0.1,0.7,-0.25625,-0.5,-0.1
0.219490358127,0.0333333333333,0.6,-0.208333333333,-0.3,-0.125
0.352797202797,0.1,1.0,-0.2625,-0.4,-0.125
0.331264568765,0.0333333333333,1.0,-0.33878968254,-0.8,-0.0714285714286
0.439572192513,0.05,1.0,-0.260218253968,-0.6,-0.1
0.5625,0.4,0.9,-0.305952380952,-0.6,-0.05
0.332692307692,0.1,0.8,-0.215740740741,-0.5,-0.05
0.336363636364,0.1,0.5,-0.125,-0.125,-0.125
0.345012626263,0.0333333333333,0.9,-0.150925925926,-0.3,-0.05
0.0,0.0,0.0,-0.3,-0.3,-0.3
0.32696969697,0.0333333333333,0.8,-0.0875,-0.125,-0.05
0.407296650718,0.1,1.0,-0.475,-0.7,-0.4
0.400995343041,0.05,1.0,-0.221141975309,-0.5,-0.05
0.298767898768,0.1,0.6,-0.154166666667,-0.155555555556,-0.15
0.287698412698,0.1,0.6,-0.260416666667,-0.6,-0.1
0.316287878788,0.05,0.75,-0.1625,-0.2,-0.125
0.467272727273,0.136363636364,0.8,-0.125,-0.125,-0.125
0.388403515676,0.0333333333333,0.8,-0.393824404762,-0.6,-0.0714285714286
0.578571428571,0.2,0.9,-0.199829059829,-0.4,-0.0769230769231
0.234225589226,0.1,0.5,-0.145833333333,-0.1875,-0.125
0.397616642617,0.1,1.0,-0.284722222222,-0.5,-0.125
0.275852272727,0.0333333333333,1.0,-0.125,-0.125,-0.125
0.389230769231,0.16,1.0,-0.247685185185,-0.4,-0.155555555556
0.454032809296,0.1,1.0,-0.328935185185,-0.7,-0.075
0.435123966942,0.1,1.0,-0.25,-0.25,-0.25
0.493121693122,0.05,1.0,-0.140277777778,-0.25,-0.1
0.445873481357,0.0333333333333,1.0,-0.303365384615,-0.8,-0.05
0.374376893939,0.0333333333333,1.0,-0.204459561602,-0.4,-0.05
0.423969456469,0.1,1.0,-0.236538461538,-0.5,-0.05
0.374912891986,0.0333333333333,1.0,-0.263616071429,-0.5,-0.0714285714286
0.452,0.1,1.0,-0.325,-0.5,-0.125
0.404127481714,0.1,1.0,-0.3975,-0.8,-0.1875
0.323324400467,0.0333333333333,1.0,-0.267708333333,-0.8,-0.05
0.351892073444,0.1,1.0,-0.22306547619,-0.333333333333,-0.0714285714286
0.335,0.1,1.0,-0.185030864198,-0.4,-0.05
0.415145502646,0.0333333333333,0.8,-0.109375,-0.25,-0.05
0.338333333333,0.0333333333333,0.8,-0.416666666667,-0.6,-0.166666666667
0.357291666667,0.1,0.5,-0.1,-0.125,-0.075
0.65,0.5,0.8,-0.333446712018,-1.0,-0.05
0.287291280148,0.1,0.5,-0.279047619048,-0.6,-0.166666666667
0.422727272727,0.05,0.8,-0.230555555556,-0.4,-0.125
0.302888888889,0.1,0.5,-0.583928571429,-1.0,-0.125
0.301170798898,0.05,1.0,-0.352272727273,-1.0,-0.05
0.449571428571,0.16,1.0,-0.312604166667,-0.6,-0.1
